treatment,replicate,mean_cc
9,34,0.9039507349494085
9,35,0.8985194480299505
9,36,0.9280518226615171
9,37,0.9381577054809916
9,38,0.8346636383061411
9,39,0.9255584884396212
9,40,0.8830683620461413
9,41,0.9128389451523053
9,42,0.8615720337725238
9,43,0.8857521825064519
9,44,0.926098707782833
9,45,0.9331887166421666
9,46,0.898963225746604
9,47,0.8693727178478422
9,48,0.875055045895293
9,49,0.8495253727399524
9,50,0.8979253347413306
10,1,0.9474089312890217
10,2,0.9121842587799397
10,3,0.8773954333900466
10,4,0.8427574483064186
10,5,0.9504477925291581
10,6,0.9459245471146673
10,7,0.923804296573964
10,8,0.9274490616101335
10,9,0.9500425836711551
10,10,0.928285070592145
10,11,0.9110003539497085
10,12,0.9428904826684925
10,13,0.8263455636456358
10,14,0.9007618762929938
10,15,0.942380024552499
10,16,0.8893409323051807
10,17,0.8697319079797351
10,18,0.9074335576593864
10,19,0.920649887884724
10,20,0.8897328589539703
10,21,0.886638018086636
10,22,0.9204096290955602
10,23,0.9455700734293639
10,24,0.9092138938924573
10,25,0.9217937534340598
10,26,0.9236005080392018
10,27,0.964924543928776
10,28,0.9192225563251741
10,29,0.9469007014738422
10,30,0.9510524267399542
10,31,0.9170357916172542
10,32,0.9309383828919643
10,33,0.9399549340098663
10,34,0.9351434562551582
10,35,0.9276637270334946
10,36,0.9475445567176763
10,37,0.8756998200987463
10,38,0.9584495029740228
10,39,0.9022599109189352
10,40,0.852360642666909
10,41,0.9196466569342593
10,42,0.917604923703199
10,43,0.9511804677167827
10,44,0.9570202532805012
10,45,0.9193307696585439
10,46,0.9430357757145857
10,47,0.9197409962280139
10,48,0.9030994377106922
10,49,0.9386334940947234
10,50,0.9504913696545334
11,1,0.8412042350559487
11,2,0.861340447101749
11,3,0.9274869015636894
11,4,0.8460599123025762
11,5,0.9349411676519106
11,6,0.9493043456038984
11,7,0.9604924373548002
11,8,0.9341645512480458
11,9,0.9248626271389407
11,10,0.8905058139686612
11,11,0.9514788268074043
11,12,0.925017719575554
11,13,0.8685853731061178
11,14,0.8817898983590945
11,15,0.9348940931968375
11,16,0.9491190517694028
11,17,0.9554040329853003
11,18,0.9569486297288892
11,19,0.9352013517650449
11,20,0.8485390014112143
11,21,0.9311543111341382
11,22,0.9554790014035539
11,23,0.9666447703994814
11,24,0.9272196301142234
11,25,0.8824924237241515
11,26,0.9191929939219441
11,27,0.9186992187082238
