treatment,replicate,summary_stat
17,46,0.8265290491839444
17,47,0.7971183274590983
17,48,0.9175134233545038
17,49,0.685620772217909
17,50,0.908416890253098
18,1,0.9595814209026863
18,2,0.7745470909685654
18,3,0.8526637036970753
18,4,0.732320228813786
18,5,0.6573344538252599
18,6,0.7196558875539216
18,7,0.8315218916970634
18,8,0.8155130497737122
18,9,0.87551280347942
18,10,0.8626356893526331
18,11,0.8379504531624896
18,12,0.8501134547042947
18,13,0.8894848283491217
18,14,0.8124189852328606
18,15,0.8792497945689691
18,16,0.8122697214841027
18,17,0.9373979725577647
18,18,0.8206270129487631
18,19,0.5830341103732394
18,20,0.818655605694016
18,21,0.8854409973418447
18,22,0.8982009319676268
18,23,0.973791264444571
18,24,0.8973352849840561
18,25,0.7439346003966865
18,26,0.5713320445764798
18,27,0.8866183278005548
18,28,0.8198346584260445
18,29,0.8498313449899958
18,30,0.9058601963966681
18,31,0.8608855790593771
18,32,0.8918284094168983
18,33,0.8670936011322739
18,34,0.9188158931791088
18,35,0.8548351887978397
18,36,0.7448206783267772
18,37,0.9330034667490155
18,38,0.7834272445795549
18,39,0.7076220851102802
18,40,0.8582412379917697
18,41,0.859874027103836
18,42,0.8394201155700586
18,43,0.7957088964795798
18,44,0.8365229847044396
18,45,0.6478105866224526
18,46,0.6952880080396762
18,47,0.8130144390084925
18,48,0.7224226985132413
18,49,0.7791791787470811
18,50,0.8669590584273688
19,1,0.8589049660948543
19,2,0.8803798275116613
19,3,0.9090174531084625
19,4,0.8087088910241488
19,5,0.8875307895364921
19,6,0.8036313118609508
19,7,0.737502109473778
19,8,0.7294529932055929
19,9,0.9290223762018335
19,10,0.8818665124382887
19,11,0.7948711312717017
19,12,0.8657784973989741
19,13,0.8758519477804866
19,14,0.7322287734606917
19,15,0.8986517696244122
19,16,0.9008898219162317
19,17,0.8589255774534618
19,18,0.848266919148663
19,19,0.8769902336242917
19,20,0.8931963968492389
19,21,0.896994220543044
19,22,0.8902211423191625
19,23,0.9018270483117063
19,24,0.913440179561252
19,25,0.9245962269358932
19,26,0.8269528020950535
19,27,0.8087375956631255
19,28,0.8718529563021322
19,29,0.9366097675670109
19,30,0.8203424038632599
19,31,0.832529553815681
19,32,0.5532941928108326
19,33,0.8409025405400331
19,34,0.7517916340434563
19,35,0.8123099688379749
19,36,0.77686317700708
19,37,0.8464636223377648
19,38,0.8616637450996192
19,39,0.5474275651802044
19,40,0.7771609317101292
19,41,0.7814245641904762
19,42,0.9773429089670086
19,43,0.8252648942673108
19,44,0.8874972761633109
19,45,0.9099418111790178
19,46,0.8801397129239157
19,47,0.9539134328773814
19,48,0.7336266862979545
19,49,0.8929566785471179
19,50,0.9480505178240949
20,1,0.8006778914374463
20,2,0.9325474776854751
20,3,0.9104903335769038
20,4,0.8186806881606011
20,5,0.8358115248212847
20,6,0.8589930067089744
20,7,0.8718292825014348
20,8,0.9393692656165686
20,9,0.7783353604545531
20,10,0.8865075945173662
20,11,0.8393068909273905
20,12,0.9261191386781443
20,13,0.7049937792831784
20,14,0.939360444008667
20,15,0.8790621456775825
20,16,0.8951701152606336
20,17,0.8593356430824125
20,18,0.9604526421935405
20,19,0.9185258466448892
20,20,0.9031587067548541
20,21,0.8736134497990597
20,22,0.8328131073213894
20,23,0.8885051554314201
20,24,0.9859414502960069
20,25,0.9569354936035753
20,26,0.8142999302343914
20,27,0.8964210684489432
20,28,0.9422653755099146
20,29,0.9339798817616534
20,30,0.8207965290882794
20,31,0.9062846156739487
20,32,0.8464433425224046
20,33,0.907179890320774
20,34,0.8987477384653104
20,35,0.9634622687565891
20,36,0.9415854147096029
20,37,0.793065553345585
20,38,0.8670801420225243
20,39,0.929950785448542
20,40,0.8943028541987438
20,41,0.8870396525748122
20,42,0.8506864554939201
20,43,0.8485626161099967
20,44,0.8401625420013477
