treatment,sigma,num_populations,migration_rate,alpha,lambda,carrying_capacity,metapopulation_generator,number_of_timesteps
3154,1.0,20,0.24,12.0,1.0,1.0,get_random_metapopulation,300
3155,1.0,25,0.24,12.0,1.0,1.0,get_random_metapopulation,300
3156,1.0,5,0.25,12.0,1.0,1.0,get_random_metapopulation,300
3157,1.0,10,0.25,12.0,1.0,1.0,get_random_metapopulation,300
3158,1.0,15,0.25,12.0,1.0,1.0,get_random_metapopulation,300
3159,1.0,20,0.25,12.0,1.0,1.0,get_random_metapopulation,300
3160,1.0,25,0.25,12.0,1.0,1.0,get_random_metapopulation,300
3161,1.0,5,0.26,12.0,1.0,1.0,get_random_metapopulation,300
3162,1.0,10,0.26,12.0,1.0,1.0,get_random_metapopulation,300
3163,1.0,15,0.26,12.0,1.0,1.0,get_random_metapopulation,300
3164,1.0,20,0.26,12.0,1.0,1.0,get_random_metapopulation,300
3165,1.0,25,0.26,12.0,1.0,1.0,get_random_metapopulation,300
3166,1.0,5,0.27,12.0,1.0,1.0,get_random_metapopulation,300
3167,1.0,10,0.27,12.0,1.0,1.0,get_random_metapopulation,300
3168,1.0,15,0.27,12.0,1.0,1.0,get_random_metapopulation,300
3169,1.0,20,0.27,12.0,1.0,1.0,get_random_metapopulation,300
3170,1.0,25,0.27,12.0,1.0,1.0,get_random_metapopulation,300
3171,1.0,5,0.28,12.0,1.0,1.0,get_random_metapopulation,300
3172,1.0,10,0.28,12.0,1.0,1.0,get_random_metapopulation,300
3173,1.0,15,0.28,12.0,1.0,1.0,get_random_metapopulation,300
3174,1.0,20,0.28,12.0,1.0,1.0,get_random_metapopulation,300
3175,1.0,25,0.28,12.0,1.0,1.0,get_random_metapopulation,300
3176,1.0,5,0.29,12.0,1.0,1.0,get_random_metapopulation,300
3177,1.0,10,0.29,12.0,1.0,1.0,get_random_metapopulation,300
3178,1.0,15,0.29,12.0,1.0,1.0,get_random_metapopulation,300
3179,1.0,20,0.29,12.0,1.0,1.0,get_random_metapopulation,300
3180,1.0,25,0.29,12.0,1.0,1.0,get_random_metapopulation,300
3181,1.0,5,0.3,12.0,1.0,1.0,get_random_metapopulation,300
3182,1.0,10,0.3,12.0,1.0,1.0,get_random_metapopulation,300
3183,1.0,15,0.3,12.0,1.0,1.0,get_random_metapopulation,300
3184,1.0,20,0.3,12.0,1.0,1.0,get_random_metapopulation,300
3185,1.0,25,0.3,12.0,1.0,1.0,get_random_metapopulation,300
3186,1.0,5,0.31,12.0,1.0,1.0,get_random_metapopulation,300
3187,1.0,10,0.31,12.0,1.0,1.0,get_random_metapopulation,300
3188,1.0,15,0.31,12.0,1.0,1.0,get_random_metapopulation,300
3189,1.0,20,0.31,12.0,1.0,1.0,get_random_metapopulation,300
3190,1.0,25,0.31,12.0,1.0,1.0,get_random_metapopulation,300
3191,1.0,5,0.32,12.0,1.0,1.0,get_random_metapopulation,300
3192,1.0,10,0.32,12.0,1.0,1.0,get_random_metapopulation,300
3193,1.0,15,0.32,12.0,1.0,1.0,get_random_metapopulation,300
3194,1.0,20,0.32,12.0,1.0,1.0,get_random_metapopulation,300
3195,1.0,25,0.32,12.0,1.0,1.0,get_random_metapopulation,300
3196,1.0,5,0.33,12.0,1.0,1.0,get_random_metapopulation,300
3197,1.0,10,0.33,12.0,1.0,1.0,get_random_metapopulation,300
3198,1.0,15,0.33,12.0,1.0,1.0,get_random_metapopulation,300
3199,1.0,20,0.33,12.0,1.0,1.0,get_random_metapopulation,300
3200,1.0,25,0.33,12.0,1.0,1.0,get_random_metapopulation,300
3201,1.0,5,0.34,12.0,1.0,1.0,get_random_metapopulation,300
3202,1.0,10,0.34,12.0,1.0,1.0,get_random_metapopulation,300
3203,1.0,15,0.34,12.0,1.0,1.0,get_random_metapopulation,300
3204,1.0,20,0.34,12.0,1.0,1.0,get_random_metapopulation,300
3205,1.0,25,0.34,12.0,1.0,1.0,get_random_metapopulation,300
3206,1.0,5,0.35,12.0,1.0,1.0,get_random_metapopulation,300
3207,1.0,10,0.35,12.0,1.0,1.0,get_random_metapopulation,300
3208,1.0,15,0.35,12.0,1.0,1.0,get_random_metapopulation,300
3209,1.0,20,0.35,12.0,1.0,1.0,get_random_metapopulation,300
3210,1.0,25,0.35,12.0,1.0,1.0,get_random_metapopulation,300
3211,1.0,5,0.36,12.0,1.0,1.0,get_random_metapopulation,300
3212,1.0,10,0.36,12.0,1.0,1.0,get_random_metapopulation,300
3213,1.0,15,0.36,12.0,1.0,1.0,get_random_metapopulation,300
3214,1.0,20,0.36,12.0,1.0,1.0,get_random_metapopulation,300
3215,1.0,25,0.36,12.0,1.0,1.0,get_random_metapopulation,300
3216,1.0,5,0.37,12.0,1.0,1.0,get_random_metapopulation,300
3217,1.0,10,0.37,12.0,1.0,1.0,get_random_metapopulation,300
3218,1.0,15,0.37,12.0,1.0,1.0,get_random_metapopulation,300
3219,1.0,20,0.37,12.0,1.0,1.0,get_random_metapopulation,300
3220,1.0,25,0.37,12.0,1.0,1.0,get_random_metapopulation,300
3221,1.0,5,0.38,12.0,1.0,1.0,get_random_metapopulation,300
3222,1.0,10,0.38,12.0,1.0,1.0,get_random_metapopulation,300
3223,1.0,15,0.38,12.0,1.0,1.0,get_random_metapopulation,300
3224,1.0,20,0.38,12.0,1.0,1.0,get_random_metapopulation,300
3225,1.0,25,0.38,12.0,1.0,1.0,get_random_metapopulation,300
3226,1.0,5,0.39,12.0,1.0,1.0,get_random_metapopulation,300
3227,1.0,10,0.39,12.0,1.0,1.0,get_random_metapopulation,300
3228,1.0,15,0.39,12.0,1.0,1.0,get_random_metapopulation,300
3229,1.0,20,0.39,12.0,1.0,1.0,get_random_metapopulation,300
3230,1.0,25,0.39,12.0,1.0,1.0,get_random_metapopulation,300
3231,1.0,5,0.4,12.0,1.0,1.0,get_random_metapopulation,300
3232,1.0,10,0.4,12.0,1.0,1.0,get_random_metapopulation,300
3233,1.0,15,0.4,12.0,1.0,1.0,get_random_metapopulation,300
3234,1.0,20,0.4,12.0,1.0,1.0,get_random_metapopulation,300
3235,1.0,25,0.4,12.0,1.0,1.0,get_random_metapopulation,300
3236,1.0,5,0.41,12.0,1.0,1.0,get_random_metapopulation,300
3237,1.0,10,0.41,12.0,1.0,1.0,get_random_metapopulation,300
3238,1.0,15,0.41,12.0,1.0,1.0,get_random_metapopulation,300
3239,1.0,20,0.41,12.0,1.0,1.0,get_random_metapopulation,300
3240,1.0,25,0.41,12.0,1.0,1.0,get_random_metapopulation,300
3241,1.0,5,0.42,12.0,1.0,1.0,get_random_metapopulation,300
3242,1.0,10,0.42,12.0,1.0,1.0,get_random_metapopulation,300
3243,1.0,15,0.42,12.0,1.0,1.0,get_random_metapopulation,300
3244,1.0,20,0.42,12.0,1.0,1.0,get_random_metapopulation,300
3245,1.0,25,0.42,12.0,1.0,1.0,get_random_metapopulation,300
3246,1.0,5,0.43,12.0,1.0,1.0,get_random_metapopulation,300
3247,1.0,10,0.43,12.0,1.0,1.0,get_random_metapopulation,300
3248,1.0,15,0.43,12.0,1.0,1.0,get_random_metapopulation,300
3249,1.0,20,0.43,12.0,1.0,1.0,get_random_metapopulation,300
3250,1.0,25,0.43,12.0,1.0,1.0,get_random_metapopulation,300
3251,1.0,5,0.44,12.0,1.0,1.0,get_random_metapopulation,300
3252,1.0,10,0.44,12.0,1.0,1.0,get_random_metapopulation,300
3253,1.0,15,0.44,12.0,1.0,1.0,get_random_metapopulation,300
3254,1.0,20,0.44,12.0,1.0,1.0,get_random_metapopulation,300
3255,1.0,25,0.44,12.0,1.0,1.0,get_random_metapopulation,300
3256,1.0,5,0.45,12.0,1.0,1.0,get_random_metapopulation,300
3257,1.0,10,0.45,12.0,1.0,1.0,get_random_metapopulation,300
3258,1.0,15,0.45,12.0,1.0,1.0,get_random_metapopulation,300
3259,1.0,20,0.45,12.0,1.0,1.0,get_random_metapopulation,300
3260,1.0,25,0.45,12.0,1.0,1.0,get_random_metapopulation,300
3261,1.0,5,0.46,12.0,1.0,1.0,get_random_metapopulation,300
3262,1.0,10,0.46,12.0,1.0,1.0,get_random_metapopulation,300
3263,1.0,15,0.46,12.0,1.0,1.0,get_random_metapopulation,300
3264,1.0,20,0.46,12.0,1.0,1.0,get_random_metapopulation,300
3265,1.0,25,0.46,12.0,1.0,1.0,get_random_metapopulation,300
3266,1.0,5,0.47,12.0,1.0,1.0,get_random_metapopulation,300
3267,1.0,10,0.47,12.0,1.0,1.0,get_random_metapopulation,300
3268,1.0,15,0.47,12.0,1.0,1.0,get_random_metapopulation,300
3269,1.0,20,0.47,12.0,1.0,1.0,get_random_metapopulation,300
3270,1.0,25,0.47,12.0,1.0,1.0,get_random_metapopulation,300
3271,1.0,5,0.48,12.0,1.0,1.0,get_random_metapopulation,300
3272,1.0,10,0.48,12.0,1.0,1.0,get_random_metapopulation,300
3273,1.0,15,0.48,12.0,1.0,1.0,get_random_metapopulation,300
3274,1.0,20,0.48,12.0,1.0,1.0,get_random_metapopulation,300
3275,1.0,25,0.48,12.0,1.0,1.0,get_random_metapopulation,300
3276,1.0,5,0.49,12.0,1.0,1.0,get_random_metapopulation,300
3277,1.0,10,0.49,12.0,1.0,1.0,get_random_metapopulation,300
3278,1.0,15,0.49,12.0,1.0,1.0,get_random_metapopulation,300
3279,1.0,20,0.49,12.0,1.0,1.0,get_random_metapopulation,300
3280,1.0,25,0.49,12.0,1.0,1.0,get_random_metapopulation,300
3281,1.0,5,0.5,12.0,1.0,1.0,get_random_metapopulation,300
3282,1.0,10,0.5,12.0,1.0,1.0,get_random_metapopulation,300
3283,1.0,15,0.5,12.0,1.0,1.0,get_random_metapopulation,300
3284,1.0,20,0.5,12.0,1.0,1.0,get_random_metapopulation,300
3285,1.0,25,0.5,12.0,1.0,1.0,get_random_metapopulation,300
3286,1.0,5,0.51,12.0,1.0,1.0,get_random_metapopulation,300
3287,1.0,10,0.51,12.0,1.0,1.0,get_random_metapopulation,300
3288,1.0,15,0.51,12.0,1.0,1.0,get_random_metapopulation,300
3289,1.0,20,0.51,12.0,1.0,1.0,get_random_metapopulation,300
3290,1.0,25,0.51,12.0,1.0,1.0,get_random_metapopulation,300
3291,1.0,5,0.52,12.0,1.0,1.0,get_random_metapopulation,300
3292,1.0,10,0.52,12.0,1.0,1.0,get_random_metapopulation,300
3293,1.0,15,0.52,12.0,1.0,1.0,get_random_metapopulation,300
3294,1.0,20,0.52,12.0,1.0,1.0,get_random_metapopulation,300
3295,1.0,25,0.52,12.0,1.0,1.0,get_random_metapopulation,300
3296,1.0,5,0.53,12.0,1.0,1.0,get_random_metapopulation,300
3297,1.0,10,0.53,12.0,1.0,1.0,get_random_metapopulation,300
3298,1.0,15,0.53,12.0,1.0,1.0,get_random_metapopulation,300
3299,1.0,20,0.53,12.0,1.0,1.0,get_random_metapopulation,300
3300,1.0,25,0.53,12.0,1.0,1.0,get_random_metapopulation,300
3301,1.0,5,0.54,12.0,1.0,1.0,get_random_metapopulation,300
3302,1.0,10,0.54,12.0,1.0,1.0,get_random_metapopulation,300
3303,1.0,15,0.54,12.0,1.0,1.0,get_random_metapopulation,300
3304,1.0,20,0.54,12.0,1.0,1.0,get_random_metapopulation,300
3305,1.0,25,0.54,12.0,1.0,1.0,get_random_metapopulation,300
3306,1.0,5,0.55,12.0,1.0,1.0,get_random_metapopulation,300
3307,1.0,10,0.55,12.0,1.0,1.0,get_random_metapopulation,300
3308,1.0,15,0.55,12.0,1.0,1.0,get_random_metapopulation,300
3309,1.0,20,0.55,12.0,1.0,1.0,get_random_metapopulation,300
3310,1.0,25,0.55,12.0,1.0,1.0,get_random_metapopulation,300
3311,1.0,5,0.56,12.0,1.0,1.0,get_random_metapopulation,300
3312,1.0,10,0.56,12.0,1.0,1.0,get_random_metapopulation,300
3313,1.0,15,0.56,12.0,1.0,1.0,get_random_metapopulation,300
3314,1.0,20,0.56,12.0,1.0,1.0,get_random_metapopulation,300
3315,1.0,25,0.56,12.0,1.0,1.0,get_random_metapopulation,300
3316,1.0,5,0.57,12.0,1.0,1.0,get_random_metapopulation,300
3317,1.0,10,0.57,12.0,1.0,1.0,get_random_metapopulation,300
3318,1.0,15,0.57,12.0,1.0,1.0,get_random_metapopulation,300
3319,1.0,20,0.57,12.0,1.0,1.0,get_random_metapopulation,300
3320,1.0,25,0.57,12.0,1.0,1.0,get_random_metapopulation,300
3321,1.0,5,0.58,12.0,1.0,1.0,get_random_metapopulation,300
3322,1.0,10,0.58,12.0,1.0,1.0,get_random_metapopulation,300
3323,1.0,15,0.58,12.0,1.0,1.0,get_random_metapopulation,300
3324,1.0,20,0.58,12.0,1.0,1.0,get_random_metapopulation,300
3325,1.0,25,0.58,12.0,1.0,1.0,get_random_metapopulation,300
3326,1.0,5,0.59,12.0,1.0,1.0,get_random_metapopulation,300
3327,1.0,10,0.59,12.0,1.0,1.0,get_random_metapopulation,300
3328,1.0,15,0.59,12.0,1.0,1.0,get_random_metapopulation,300
3329,1.0,20,0.59,12.0,1.0,1.0,get_random_metapopulation,300
3330,1.0,25,0.59,12.0,1.0,1.0,get_random_metapopulation,300
3331,1.0,5,0.6,12.0,1.0,1.0,get_random_metapopulation,300
3332,1.0,10,0.6,12.0,1.0,1.0,get_random_metapopulation,300
3333,1.0,15,0.6,12.0,1.0,1.0,get_random_metapopulation,300
3334,1.0,20,0.6,12.0,1.0,1.0,get_random_metapopulation,300
3335,1.0,25,0.6,12.0,1.0,1.0,get_random_metapopulation,300
3336,1.0,5,0.61,12.0,1.0,1.0,get_random_metapopulation,300
3337,1.0,10,0.61,12.0,1.0,1.0,get_random_metapopulation,300
3338,1.0,15,0.61,12.0,1.0,1.0,get_random_metapopulation,300
3339,1.0,20,0.61,12.0,1.0,1.0,get_random_metapopulation,300
3340,1.0,25,0.61,12.0,1.0,1.0,get_random_metapopulation,300
3341,1.0,5,0.62,12.0,1.0,1.0,get_random_metapopulation,300
3342,1.0,10,0.62,12.0,1.0,1.0,get_random_metapopulation,300
3343,1.0,15,0.62,12.0,1.0,1.0,get_random_metapopulation,300
3344,1.0,20,0.62,12.0,1.0,1.0,get_random_metapopulation,300
3345,1.0,25,0.62,12.0,1.0,1.0,get_random_metapopulation,300
3346,1.0,5,0.63,12.0,1.0,1.0,get_random_metapopulation,300
3347,1.0,10,0.63,12.0,1.0,1.0,get_random_metapopulation,300
3348,1.0,15,0.63,12.0,1.0,1.0,get_random_metapopulation,300
3349,1.0,20,0.63,12.0,1.0,1.0,get_random_metapopulation,300
3350,1.0,25,0.63,12.0,1.0,1.0,get_random_metapopulation,300
3351,1.0,5,0.64,12.0,1.0,1.0,get_random_metapopulation,300
3352,1.0,10,0.64,12.0,1.0,1.0,get_random_metapopulation,300
3353,1.0,15,0.64,12.0,1.0,1.0,get_random_metapopulation,300
3354,1.0,20,0.64,12.0,1.0,1.0,get_random_metapopulation,300
3355,1.0,25,0.64,12.0,1.0,1.0,get_random_metapopulation,300
3356,1.0,5,0.65,12.0,1.0,1.0,get_random_metapopulation,300
3357,1.0,10,0.65,12.0,1.0,1.0,get_random_metapopulation,300
3358,1.0,15,0.65,12.0,1.0,1.0,get_random_metapopulation,300
3359,1.0,20,0.65,12.0,1.0,1.0,get_random_metapopulation,300
3360,1.0,25,0.65,12.0,1.0,1.0,get_random_metapopulation,300
3361,1.0,5,0.66,12.0,1.0,1.0,get_random_metapopulation,300
3362,1.0,10,0.66,12.0,1.0,1.0,get_random_metapopulation,300
3363,1.0,15,0.66,12.0,1.0,1.0,get_random_metapopulation,300
3364,1.0,20,0.66,12.0,1.0,1.0,get_random_metapopulation,300
3365,1.0,25,0.66,12.0,1.0,1.0,get_random_metapopulation,300
3366,1.0,5,0.67,12.0,1.0,1.0,get_random_metapopulation,300
3367,1.0,10,0.67,12.0,1.0,1.0,get_random_metapopulation,300
3368,1.0,15,0.67,12.0,1.0,1.0,get_random_metapopulation,300
3369,1.0,20,0.67,12.0,1.0,1.0,get_random_metapopulation,300
3370,1.0,25,0.67,12.0,1.0,1.0,get_random_metapopulation,300
3371,1.0,5,0.68,12.0,1.0,1.0,get_random_metapopulation,300
3372,1.0,10,0.68,12.0,1.0,1.0,get_random_metapopulation,300
3373,1.0,15,0.68,12.0,1.0,1.0,get_random_metapopulation,300
3374,1.0,20,0.68,12.0,1.0,1.0,get_random_metapopulation,300
3375,1.0,25,0.68,12.0,1.0,1.0,get_random_metapopulation,300
3376,1.0,5,0.69,12.0,1.0,1.0,get_random_metapopulation,300
3377,1.0,10,0.69,12.0,1.0,1.0,get_random_metapopulation,300
3378,1.0,15,0.69,12.0,1.0,1.0,get_random_metapopulation,300
3379,1.0,20,0.69,12.0,1.0,1.0,get_random_metapopulation,300
3380,1.0,25,0.69,12.0,1.0,1.0,get_random_metapopulation,300
3381,1.0,5,0.7,12.0,1.0,1.0,get_random_metapopulation,300
3382,1.0,10,0.7,12.0,1.0,1.0,get_random_metapopulation,300
3383,1.0,15,0.7,12.0,1.0,1.0,get_random_metapopulation,300
3384,1.0,20,0.7,12.0,1.0,1.0,get_random_metapopulation,300
3385,1.0,25,0.7,12.0,1.0,1.0,get_random_metapopulation,300
3386,1.0,5,0.71,12.0,1.0,1.0,get_random_metapopulation,300
3387,1.0,10,0.71,12.0,1.0,1.0,get_random_metapopulation,300
3388,1.0,15,0.71,12.0,1.0,1.0,get_random_metapopulation,300
3389,1.0,20,0.71,12.0,1.0,1.0,get_random_metapopulation,300
3390,1.0,25,0.71,12.0,1.0,1.0,get_random_metapopulation,300
3391,1.0,5,0.72,12.0,1.0,1.0,get_random_metapopulation,300
3392,1.0,10,0.72,12.0,1.0,1.0,get_random_metapopulation,300
3393,1.0,15,0.72,12.0,1.0,1.0,get_random_metapopulation,300
3394,1.0,20,0.72,12.0,1.0,1.0,get_random_metapopulation,300
3395,1.0,25,0.72,12.0,1.0,1.0,get_random_metapopulation,300
3396,1.0,5,0.73,12.0,1.0,1.0,get_random_metapopulation,300
3397,1.0,10,0.73,12.0,1.0,1.0,get_random_metapopulation,300
3398,1.0,15,0.73,12.0,1.0,1.0,get_random_metapopulation,300
3399,1.0,20,0.73,12.0,1.0,1.0,get_random_metapopulation,300
3400,1.0,25,0.73,12.0,1.0,1.0,get_random_metapopulation,300
3401,1.0,5,0.74,12.0,1.0,1.0,get_random_metapopulation,300
3402,1.0,10,0.74,12.0,1.0,1.0,get_random_metapopulation,300
3403,1.0,15,0.74,12.0,1.0,1.0,get_random_metapopulation,300
3404,1.0,20,0.74,12.0,1.0,1.0,get_random_metapopulation,300
3405,1.0,25,0.74,12.0,1.0,1.0,get_random_metapopulation,300
3406,1.0,5,0.75,12.0,1.0,1.0,get_random_metapopulation,300
3407,1.0,10,0.75,12.0,1.0,1.0,get_random_metapopulation,300
3408,1.0,15,0.75,12.0,1.0,1.0,get_random_metapopulation,300
3409,1.0,20,0.75,12.0,1.0,1.0,get_random_metapopulation,300
3410,1.0,25,0.75,12.0,1.0,1.0,get_random_metapopulation,300
3411,1.0,5,0.76,12.0,1.0,1.0,get_random_metapopulation,300
3412,1.0,10,0.76,12.0,1.0,1.0,get_random_metapopulation,300
3413,1.0,15,0.76,12.0,1.0,1.0,get_random_metapopulation,300
3414,1.0,20,0.76,12.0,1.0,1.0,get_random_metapopulation,300
3415,1.0,25,0.76,12.0,1.0,1.0,get_random_metapopulation,300
3416,1.0,5,0.77,12.0,1.0,1.0,get_random_metapopulation,300
3417,1.0,10,0.77,12.0,1.0,1.0,get_random_metapopulation,300
3418,1.0,15,0.77,12.0,1.0,1.0,get_random_metapopulation,300
3419,1.0,20,0.77,12.0,1.0,1.0,get_random_metapopulation,300
3420,1.0,25,0.77,12.0,1.0,1.0,get_random_metapopulation,300
3421,1.0,5,0.78,12.0,1.0,1.0,get_random_metapopulation,300
3422,1.0,10,0.78,12.0,1.0,1.0,get_random_metapopulation,300
3423,1.0,15,0.78,12.0,1.0,1.0,get_random_metapopulation,300
3424,1.0,20,0.78,12.0,1.0,1.0,get_random_metapopulation,300
3425,1.0,25,0.78,12.0,1.0,1.0,get_random_metapopulation,300
3426,1.0,5,0.79,12.0,1.0,1.0,get_random_metapopulation,300
3427,1.0,10,0.79,12.0,1.0,1.0,get_random_metapopulation,300
3428,1.0,15,0.79,12.0,1.0,1.0,get_random_metapopulation,300
3429,1.0,20,0.79,12.0,1.0,1.0,get_random_metapopulation,300
3430,1.0,25,0.79,12.0,1.0,1.0,get_random_metapopulation,300
3431,1.0,5,0.8,12.0,1.0,1.0,get_random_metapopulation,300
3432,1.0,10,0.8,12.0,1.0,1.0,get_random_metapopulation,300
3433,1.0,15,0.8,12.0,1.0,1.0,get_random_metapopulation,300
3434,1.0,20,0.8,12.0,1.0,1.0,get_random_metapopulation,300
3435,1.0,25,0.8,12.0,1.0,1.0,get_random_metapopulation,300
3436,1.0,5,0.81,12.0,1.0,1.0,get_random_metapopulation,300
3437,1.0,10,0.81,12.0,1.0,1.0,get_random_metapopulation,300
3438,1.0,15,0.81,12.0,1.0,1.0,get_random_metapopulation,300
3439,1.0,20,0.81,12.0,1.0,1.0,get_random_metapopulation,300
3440,1.0,25,0.81,12.0,1.0,1.0,get_random_metapopulation,300
3441,1.0,5,0.82,12.0,1.0,1.0,get_random_metapopulation,300
3442,1.0,10,0.82,12.0,1.0,1.0,get_random_metapopulation,300
3443,1.0,15,0.82,12.0,1.0,1.0,get_random_metapopulation,300
3444,1.0,20,0.82,12.0,1.0,1.0,get_random_metapopulation,300
3445,1.0,25,0.82,12.0,1.0,1.0,get_random_metapopulation,300
3446,1.0,5,0.83,12.0,1.0,1.0,get_random_metapopulation,300
3447,1.0,10,0.83,12.0,1.0,1.0,get_random_metapopulation,300
3448,1.0,15,0.83,12.0,1.0,1.0,get_random_metapopulation,300
3449,1.0,20,0.83,12.0,1.0,1.0,get_random_metapopulation,300
3450,1.0,25,0.83,12.0,1.0,1.0,get_random_metapopulation,300
3451,1.0,5,0.84,12.0,1.0,1.0,get_random_metapopulation,300
3452,1.0,10,0.84,12.0,1.0,1.0,get_random_metapopulation,300
3453,1.0,15,0.84,12.0,1.0,1.0,get_random_metapopulation,300
3454,1.0,20,0.84,12.0,1.0,1.0,get_random_metapopulation,300
3455,1.0,25,0.84,12.0,1.0,1.0,get_random_metapopulation,300
3456,1.0,5,0.85,12.0,1.0,1.0,get_random_metapopulation,300
3457,1.0,10,0.85,12.0,1.0,1.0,get_random_metapopulation,300
3458,1.0,15,0.85,12.0,1.0,1.0,get_random_metapopulation,300
3459,1.0,20,0.85,12.0,1.0,1.0,get_random_metapopulation,300
3460,1.0,25,0.85,12.0,1.0,1.0,get_random_metapopulation,300
3461,1.0,5,0.86,12.0,1.0,1.0,get_random_metapopulation,300
3462,1.0,10,0.86,12.0,1.0,1.0,get_random_metapopulation,300
3463,1.0,15,0.86,12.0,1.0,1.0,get_random_metapopulation,300
3464,1.0,20,0.86,12.0,1.0,1.0,get_random_metapopulation,300
3465,1.0,25,0.86,12.0,1.0,1.0,get_random_metapopulation,300
3466,1.0,5,0.87,12.0,1.0,1.0,get_random_metapopulation,300
3467,1.0,10,0.87,12.0,1.0,1.0,get_random_metapopulation,300
3468,1.0,15,0.87,12.0,1.0,1.0,get_random_metapopulation,300
3469,1.0,20,0.87,12.0,1.0,1.0,get_random_metapopulation,300
3470,1.0,25,0.87,12.0,1.0,1.0,get_random_metapopulation,300
3471,1.0,5,0.88,12.0,1.0,1.0,get_random_metapopulation,300
3472,1.0,10,0.88,12.0,1.0,1.0,get_random_metapopulation,300
3473,1.0,15,0.88,12.0,1.0,1.0,get_random_metapopulation,300
3474,1.0,20,0.88,12.0,1.0,1.0,get_random_metapopulation,300
3475,1.0,25,0.88,12.0,1.0,1.0,get_random_metapopulation,300
3476,1.0,5,0.89,12.0,1.0,1.0,get_random_metapopulation,300
3477,1.0,10,0.89,12.0,1.0,1.0,get_random_metapopulation,300
3478,1.0,15,0.89,12.0,1.0,1.0,get_random_metapopulation,300
3479,1.0,20,0.89,12.0,1.0,1.0,get_random_metapopulation,300
3480,1.0,25,0.89,12.0,1.0,1.0,get_random_metapopulation,300
3481,1.0,5,0.9,12.0,1.0,1.0,get_random_metapopulation,300
3482,1.0,10,0.9,12.0,1.0,1.0,get_random_metapopulation,300
3483,1.0,15,0.9,12.0,1.0,1.0,get_random_metapopulation,300
3484,1.0,20,0.9,12.0,1.0,1.0,get_random_metapopulation,300
3485,1.0,25,0.9,12.0,1.0,1.0,get_random_metapopulation,300
3486,1.0,5,0.91,12.0,1.0,1.0,get_random_metapopulation,300
3487,1.0,10,0.91,12.0,1.0,1.0,get_random_metapopulation,300
3488,1.0,15,0.91,12.0,1.0,1.0,get_random_metapopulation,300
3489,1.0,20,0.91,12.0,1.0,1.0,get_random_metapopulation,300
3490,1.0,25,0.91,12.0,1.0,1.0,get_random_metapopulation,300
3491,1.0,5,0.92,12.0,1.0,1.0,get_random_metapopulation,300
3492,1.0,10,0.92,12.0,1.0,1.0,get_random_metapopulation,300
3493,1.0,15,0.92,12.0,1.0,1.0,get_random_metapopulation,300
3494,1.0,20,0.92,12.0,1.0,1.0,get_random_metapopulation,300
3495,1.0,25,0.92,12.0,1.0,1.0,get_random_metapopulation,300
3496,1.0,5,0.93,12.0,1.0,1.0,get_random_metapopulation,300
3497,1.0,10,0.93,12.0,1.0,1.0,get_random_metapopulation,300
3498,1.0,15,0.93,12.0,1.0,1.0,get_random_metapopulation,300
3499,1.0,20,0.93,12.0,1.0,1.0,get_random_metapopulation,300
3500,1.0,25,0.93,12.0,1.0,1.0,get_random_metapopulation,300
3501,1.0,5,0.94,12.0,1.0,1.0,get_random_metapopulation,300
3502,1.0,10,0.94,12.0,1.0,1.0,get_random_metapopulation,300
3503,1.0,15,0.94,12.0,1.0,1.0,get_random_metapopulation,300
3504,1.0,20,0.94,12.0,1.0,1.0,get_random_metapopulation,300
3505,1.0,25,0.94,12.0,1.0,1.0,get_random_metapopulation,300
3506,1.0,5,0.95,12.0,1.0,1.0,get_random_metapopulation,300
3507,1.0,10,0.95,12.0,1.0,1.0,get_random_metapopulation,300
3508,1.0,15,0.95,12.0,1.0,1.0,get_random_metapopulation,300
3509,1.0,20,0.95,12.0,1.0,1.0,get_random_metapopulation,300
3510,1.0,25,0.95,12.0,1.0,1.0,get_random_metapopulation,300
3511,1.0,5,0.96,12.0,1.0,1.0,get_random_metapopulation,300
3512,1.0,10,0.96,12.0,1.0,1.0,get_random_metapopulation,300
3513,1.0,15,0.96,12.0,1.0,1.0,get_random_metapopulation,300
3514,1.0,20,0.96,12.0,1.0,1.0,get_random_metapopulation,300
3515,1.0,25,0.96,12.0,1.0,1.0,get_random_metapopulation,300
3516,1.0,5,0.97,12.0,1.0,1.0,get_random_metapopulation,300
3517,1.0,10,0.97,12.0,1.0,1.0,get_random_metapopulation,300
3518,1.0,15,0.97,12.0,1.0,1.0,get_random_metapopulation,300
3519,1.0,20,0.97,12.0,1.0,1.0,get_random_metapopulation,300
3520,1.0,25,0.97,12.0,1.0,1.0,get_random_metapopulation,300
3521,1.0,5,0.98,12.0,1.0,1.0,get_random_metapopulation,300
3522,1.0,10,0.98,12.0,1.0,1.0,get_random_metapopulation,300
3523,1.0,15,0.98,12.0,1.0,1.0,get_random_metapopulation,300
3524,1.0,20,0.98,12.0,1.0,1.0,get_random_metapopulation,300
3525,1.0,25,0.98,12.0,1.0,1.0,get_random_metapopulation,300
3526,1.0,5,0.99,12.0,1.0,1.0,get_random_metapopulation,300
3527,1.0,10,0.99,12.0,1.0,1.0,get_random_metapopulation,300
3528,1.0,15,0.99,12.0,1.0,1.0,get_random_metapopulation,300
3529,1.0,20,0.99,12.0,1.0,1.0,get_random_metapopulation,300
